Date,BND,GLD,QQQ,VTI
2014-06-23,59.50851058959961,126.8499984741211,85.12737274169922,84.24436950683594
2014-06-24,59.61766815185547,126.9800033569336,85.04479217529297,83.6563720703125
2014-06-25,59.697654724121094,126.98999786376953,85.58607482910156,84.07875061035156
2014-06-26,59.777713775634766,126.7300033569336,85.63194274902344,84.02903747558594
2014-06-27,59.777713775634766,126.66000366210938,86.00807189941406,84.252685546875
2014-06-30,59.828678131103516,128.0399932861328,86.1549072265625,84.28578186035156
2014-07-01,59.71345901489258,127.69999694824219,87.09982299804688,84.89036560058594
2014-07-02,59.553016662597656,127.69999694824219,87.24658966064453,84.84068298339844
2014-07-03,59.48014831542969,127.16000366210938,87.79705047607422,85.28790283203125
2014-07-07,59.553016662597656,127.0199966430664,87.53099822998047,84.84068298339844
2014-07-08,59.66238784790039,127.06999969482422,86.4759750366211,84.19471740722656
2014-07-09,59.72074508666992,127.83999633789062,87.11814880371094,84.55911254882812
2014-07-10,59.735355377197266,128.5399932861328,86.84293365478516,84.18640899658203
2014-07-11,59.82281494140625,128.77999877929688,87.40257263183594,84.26094055175781
2014-07-14,59.735355377197266,125.72000122070312,87.92549896240234,84.66677856445312
2014-07-15,59.69159698486328,124.52999877929688,87.62275695800781,84.45142364501953
2014-07-16,59.71345901489258,124.97000122070312,87.97138214111328,84.66677856445312
2014-07-17,59.873870849609375,127.08999633789062,86.8062515258789,83.68950653076172
2014-07-18,59.873870849609375,126.12999725341797,88.18238830566406,84.59221649169922
2014-07-21,59.873870849609375,126.33999633789062,88.07228088378906,84.3934555053711
2014-07-22,59.954078674316406,125.73999786376953,88.63190460205078,84.82410430908203
2014-07-23,59.9249267578125,125.62000274658203,89.20071411132812,85.02290344238281
2014-07-24,59.80827713012695,124.3499984741211,89.09981536865234,85.0394515991211
2014-07-25,59.917625427246094,125.79000091552734,88.75119018554688,84.59221649169922
2014-07-28,59.90302276611328,125.58000183105469,88.77872467041016,84.56737518310547
2014-07-29,59.954078674316406,125.19999694824219,88.62272644042969,84.26094055175781
2014-07-30,59.72804260253906,124.83000183105469,88.97135925292969,84.31893157958984
2014-07-31,59.66238784790039,123.38999938964844,87.17318725585938,82.60454559326172
2014-08-01,59.861183166503906,124.37999725341797,86.85212707519531,82.39749145507812
2014-08-04,59.94158935546875,123.98999786376953,87.44843292236328,82.96066284179688
2014-08-05,59.861183166503906,123.87000274658203,86.77873229980469,82.23186492919922
2014-08-06,59.92695236206055,125.66999816894531,86.71451568603516,82.24839782714844
2014-08-07,60.058509826660156,126.18000030517578,86.43927764892578,81.8177719116211
2014-08-08,60.014644622802734,126.19000244140625,87.0631103515625,82.76189422607422
2014-08-11,60.0438346862793,125.95999908447266,87.57689666748047,83.06005859375
2014-08-12,59.99273681640625,125.98999786376953,87.5401840209961,82.91098022460938
2014-08-13,60.10233688354492,126.19999694824219,88.46676635742188,83.4990234375
2014-08-14,60.16073226928711,126.30999755859375,88.92548370361328,83.8634033203125
2014-08-15,60.27040100097656,125.4800033569336,89.356689453125,83.87166595458984
2014-08-18,60.1461067199707,124.95999908447266,90.04474639892578,84.6253433227539
2014-08-19,60.13888168334961,124.68000030517578,90.54931640625,85.04773712158203
2014-08-20,60.0511589050293,124.22000122070312,90.54931640625,85.24649047851562
2014-08-21,60.116947174072266,122.87999725341797,90.73281860351562,85.43699645996094
2014-08-22,60.116947174072266,123.19000244140625,90.87042999267578,85.3127670288086
2014-08-25,60.13888168334961,122.73999786376953,91.19149780273438,85.7599868774414
2014-08-26,60.16804122924805,123.3499984741211,91.28324127197266,85.9173355102539
2014-08-27,60.26309585571289,123.31999969482422,91.30160522460938,85.86766815185547
2014-08-28,60.34346389770508,124.0,91.20069122314453,85.77653503417969
2014-08-29,60.34346389770508,123.86000061035156,91.54013061523438,86.03327941894531
2014-09-02,60.13765335083008,121.6500015258789,91.8061752319336,86.09953308105469
2014-09-03,60.240169525146484,122.1500015258789,91.26490020751953,86.0084457397461
2014-09-04,60.13765335083008,121.4800033569336,91.18233489990234,85.82624053955078
2014-09-05,60.1157112121582,122.05999755859375,91.64103698730469,86.22378540039062
2014-09-08,60.071754455566406,120.7300033569336,91.81534576416016,86.04987335205078
2014-09-09,59.96925354003906,120.87000274658203,91.05390930175781,85.44525146484375
2014-09-10,59.859397888183594,120.26000213623047,91.8061752319336,85.76827239990234
2014-09-11,59.81548309326172,119.47000122070312,91.7327880859375,85.92561340332031
2014-09-12,59.72023391723633,118.37999725341797,91.26490020751953,85.37073516845703
2014-09-15,59.74953079223633,118.63999938964844,90.38418579101562,85.1471176147461
2014-09-16,59.72758865356445,118.83000183105469,91.17317962646484,85.751708984375
2014-09-17,59.654300689697266,117.54000091552734,91.31078338623047,85.8427963256836
2014-09-18,59.66166305541992,117.77999877929688,91.99882507324219,86.28174591064453
2014-09-19,59.78617858886719,117.08999633789062,91.94184112548828,86.11609649658203
2014-09-22,59.859397888183594,116.8499984741211,91.08660888671875,85.32103729248047
2014-09-23,59.88866424560547,117.5999984741211,90.83829498291016,84.77444458007812
2014-09-24,59.85207748413086,117.05000305175781,91.8130874633789,85.43586730957031
2014-09-25,59.998504638671875,117.38999938964844,89.88192749023438,84.09636688232422
2014-09-26,59.93994140625,117.05999755859375,90.83829498291016,84.778564453125
2014-09-29,60.013145446777344,117.02999877929688,90.71875,84.62882995605469
2014-09-30,59.998504638671875,116.20999908447266,90.84749603271484,84.22947692871094
2014-10-01,60.2560920715332,116.7699966430664,89.39453887939453,83.12299346923828
2014-10-02,60.212074279785156,116.73999786376953,89.39453887939453,83.1645278930664
2014-10-03,60.17539978027344,114.61000061035156,90.27735900878906,84.09636688232422
2014-10-06,60.314788818359375,116.02999877929688,90.08423614501953,83.92999267578125
2014-10-07,60.468868255615234,116.36000061035156,88.80599212646484,82.63209533691406
2014-10-08,60.63029479980469,117.47000122070312,90.53485107421875,84.00484466552734
2014-10-09,60.53493118286133,117.63999938964844,89.07264709472656,82.27433013916016
2014-10-10,60.58628845214844,117.58999633789062,86.84722900390625,81.25102996826172
2014-10-13,60.76237869262695,118.5199966430664,85.48624420166016,79.9531021118164
2014-10-14,60.84309005737305,118.58999633789062,85.49541473388672,80.20270538330078
2014-10-15,60.98246765136719,118.98999786376953,84.94364929199219,79.75342559814453
2014-10-16,60.879783630371094,119.22000122070312,84.4103012084961,79.92814636230469
2014-10-17,60.83577346801758,118.98999786376953,85.52301788330078,80.80171966552734
2014-10-20,60.88712692260742,119.80000305175781,86.80126190185547,81.6087417602539
2014-10-21,60.799041748046875,120.0199966430664,89.0818862915039,83.2228012084961
2014-10-22,60.78437423706055,119.33999633789062,88.62205505371094,82.5738296508789
2014-10-23,60.60089111328125,118.5199966430664,89.95550537109375,83.57221984863281
