Date,SPY,AGG,EFA,MSFT,JPM,NVDA,JNJ,PG
2021-02-22,362.35089111328125,100.69571685791016,66.29480743408203,225.96205139160156,132.8105010986328,14.316287994384766,142.20956420898438,113.15474700927734
2021-02-23,362.79095458984375,100.72190856933594,66.3558349609375,224.7672576904297,133.8771514892578,14.103128433227539,140.95323181152344,113.99504089355469
2021-02-24,366.78857421875,100.68701171875,66.56501770019531,226.00064086914062,136.23272705078125,14.459146499633789,142.84207153320312,114.12019348144531
2021-02-25,357.9505310058594,99.76270294189453,65.43193054199219,220.64328002929688,134.3838348388672,13.270919799804688,142.99143981933594,113.15474700927734
2021-02-26,356.106201171875,100.57366180419922,64.50801086425781,223.90966796875,130.81936645507812,13.676801681518555,139.21372985839844,110.42821502685547
2021-03-01,364.7383117675781,100.52122497558594,65.71955108642578,228.30348205566406,133.77940368652344,13.803704261779785,139.9692840576172,111.1076431274414
2021-03-02,361.89208984375,100.53872680664062,65.64982604980469,225.34536743164062,133.34381103515625,13.369397163391113,139.70570373535156,110.75899505615234
2021-03-03,357.0986633300781,100.17186737060547,65.24888610839844,219.265380859375,135.92161560058594,12.769552230834961,137.24575805664062,110.09748077392578
2021-03-04,352.6795349121094,99.8836441040039,64.63004302978516,218.46560668945312,133.83270263671875,12.336246490478516,134.4783935546875,109.19461059570312
2021-03-05,359.167724609375,99.81377410888672,65.04842376708984,223.1581268310547,134.14382934570312,12.427248001098633,137.140380859375,112.61839294433594
2021-03-08,357.3795166015625,99.42076110839844,64.82179260253906,219.10154724121094,135.92161560058594,11.561382293701172,138.28245544433594,113.80732727050781
2021-03-09,362.4819641113281,99.79631805419922,65.69340515136719,225.2586669921875,134.96165466308594,12.490144729614258,138.54603576660156,112.79718017578125
2021-03-10,364.7383117675781,99.96224212646484,65.97232055664062,223.94821166992188,137.8949737548828,12.43826961517334,139.8199005126953,113.8341293334961
2021-03-11,368.4364318847656,99.9535140991211,66.32096862792969,228.48655700683594,137.1750030517578,12.962254524230957,139.8111572265625,113.44975280761719
2021-03-12,368.93267822265625,99.38581085205078,66.486572265625,227.1568145751953,138.8016815185547,12.82508659362793,140.21530151367188,114.54928588867188
2021-03-15,371.1327209472656,99.49061584472656,66.53887176513672,226.2511444091797,138.1083526611328,13.159531593322754,140.93568420410156,114.92474365234375
2021-03-16,370.66461181640625,99.4556884765625,66.6521987915039,229.04539489746094,136.4549560546875,13.259292602539062,141.770263671875,115.26445007324219
2021-03-17,371.9285888671875,99.44696044921875,67.0444107055664,228.3998565673828,137.8594512939453,13.309172630310059,141.24314880371094,114.79959869384766
2021-03-18,366.5171813964844,99.0626449584961,66.43427276611328,222.31024169921875,140.13502502441406,12.691905975341797,140.97958374023438,115.04991149902344
2021-03-19,365.8389892578125,99.14127349853516,66.6173095703125,221.9536895751953,137.90390014648438,12.814862251281738,140.60179138183594,114.43307495117188
2021-03-22,368.7602233886719,99.33340454101562,66.67833709716797,227.38812255859375,134.1971893310547,13.154542922973633,141.0059356689453,116.3729019165039
2021-03-23,365.85772705078125,99.58667755126953,65.7544174194336,228.920166015625,132.85496520996094,13.039321899414062,140.8741912841797,118.53626251220703
2021-03-24,363.9979248046875,99.7089614868164,65.42321014404297,226.87742614746094,133.88607788085938,12.61259651184082,142.24472045898438,118.50051879882812
2021-03-25,366.0456237792969,99.65657806396484,65.91131591796875,223.8711395263672,135.60162353515625,12.505108833312988,142.29739379882812,119.32290649414062
2021-03-26,371.94439697265625,99.49061584472656,66.76549530029297,227.86021423339844,137.8594512939453,12.808375358581543,144.89788818359375,121.08397674560547
2021-03-29,371.75653076171875,99.32466888427734,66.50402069091797,226.6654510498047,135.7172088623047,12.917115211486816,145.87306213378906,122.9791488647461
2021-03-30,370.7702941894531,99.40326690673828,66.4168472290039,223.39901733398438,137.31724548339844,12.840800285339355,144.9681854248047,121.08397674560547
2021-03-31,372.2731628417969,99.42076110839844,66.12921905517578,227.1761474609375,135.31719970703125,13.31615161895752,144.38833618164062,121.06607818603516
2021-04-01,376.2933654785156,99.75492095947266,66.99211120605469,233.51629638671875,136.6327667236328,13.778539657592773,143.052978515625,120.0380859375
2021-04-05,381.69439697265625,99.55370330810547,67.96833038330078,239.99136352539062,137.3570098876953,13.953866958618164,143.58004760742188,121.97792053222656
2021-04-06,381.46893310546875,99.9035873413086,67.24488067626953,238.82545471191406,136.3913116455078,13.828168869018555,143.54495239257812,122.02261352539062
2021-04-07,381.9104309082031,99.74613189697266,67.38433074951172,240.7910919189453,138.52830505371094,14.109493255615234,143.7382049560547,122.2371597290039
2021-04-08,383.7232666015625,99.99105834960938,67.7678451538086,244.01898193359375,138.6982421875,14.282573699951172,143.17593383789062,122.70201110839844
2021-04-09,386.5130310058594,99.87734985351562,67.9770278930664,246.52420043945312,139.7353973388672,14.365373611450195,141.66485595703125,121.90640258789062
2021-04-12,386.65380859375,99.85110473632812,67.60222625732422,246.5820770263672,139.4403533935547,15.172429084777832,142.00747680664062,122.3980484008789
2021-04-13,387.7997741699219,100.13976287841797,67.99446868896484,249.0679473876953,137.77725219726562,15.64179801940918,140.10983276367188,120.78005981445312
2021-04-14,386.4754638671875,100.06103515625,68.04676055908203,246.273681640625,135.2021484375,15.240264892578125,140.4964141845703,121.21805572509766
2021-04-15,390.62713623046875,100.45469665527344,68.6133041381836,250.04119873046875,136.06051635742188,16.098447799682617,140.9093017578125,122.68411254882812
2021-04-16,391.9327087402344,100.19226837158203,69.11012268066406,251.23597717285156,137.0708770751953,15.874238014221191,142.5345916748047,122.69306945800781
2021-04-19,390.0071716308594,100.11354064941406,68.98811340332031,249.3088836669922,136.4897003173828,15.324810981750488,142.92996215820312,122.12096405029297
2021-04-20,387.1517639160156,100.27098083496094,67.75041198730469,248.84634399414062,133.4674835205078,15.134771347045898,146.25961303710938,123.14002990722656
2021-04-21,390.81500244140625,100.36721801757812,68.44770050048828,251.08180236816406,134.6030731201172,15.323563575744629,146.3562774658203,122.33550262451172
2021-04-22,387.24560546875,100.39346313476562,68.22107696533203,247.7960968017578,131.76866149902344,14.814542770385742,145.1175079345703,121.1209487915039
2021-04-23,391.4442443847656,100.37596893310547,68.91837310791016,251.63095092773438,134.29014587402344,15.228544235229492,145.41622924804688,120.50019836425781
2021-04-26,392.261474609375,100.2884750366211,68.97065734863281,252.01644897460938,134.62094116210938,15.44078254699707,144.186279296875,118.089111328125
2021-04-27,392.177001953125,100.04357147216797,68.74404907226562,252.42117309570312,135.23793029785156,15.34476089477539,143.36045837402344,118.01713562011719
2021-04-28,392.0642395019531,100.0960464477539,68.91837310791016,245.28123474121094,136.1141357421875,15.240015983581543,142.3061981201172,118.21505737304688
2021-04-29,394.5627746582031,100.04357147216797,68.94451904296875,243.3059539794922,138.7607879638672,15.28790283203125,144.2565460205078,119.21366119384766
2021-04-30,391.9702453613281,100.14852905273438,68.08162689208984,242.9879608154297,137.52691650390625,14.973408699035645,142.96510314941406,120.03235626220703
2021-05-03,392.8157043457031,100.21247863769531,68.83121490478516,242.6796417236328,137.12457275390625,14.801074028015137,145.1438446044922,121.45382690429688
2021-05-04,390.39227294921875,100.33511352539062,67.81143188476562,238.7579803466797,139.0200958251953,14.316740989685059,147.3929443359375,121.03997039794922
2021-05-05,390.5144348144531,100.41399383544922,68.73534393310547,237.48609924316406,140.84414672851562,14.423734664916992,146.7779541015625,120.06836700439453
2021-05-06,393.63287353515625,100.43147277832031,69.3018798828125,240.6272735595703,143.6785430908203,14.488077163696289,147.36660766601562,121.57978820800781
2021-05-07,396.49774169921875,100.40521240234375,70.08634185791016,243.25778198242188,144.17030334472656,14.776634216308594,148.03428649902344,121.58879852294922
2021-05-10,392.5714416503906,100.24750518798828,69.7115478515625,238.1702117919922,144.15240478515625,14.231447219848633,149.5893096923828,123.85589599609375
2021-05-11,389.0679016113281,100.02851104736328,68.79634857177734,237.2548828125,141.75613403320312,14.271849632263184,148.36810302734375,123.244140625
2021-05-12,380.8020324707031,99.6780776977539,67.6981201171875,230.28839111328125,140.7815704345703,13.725419044494629,147.77073669433594,121.93965911865234
2021-05-13,385.37646484375,99.9058609008789,68.20366668701172,234.1715087890625,144.40281677246094,13.632390022277832,149.31698608398438,123.90089416503906
2021-05-14,391.2940673828125,100.13365936279297,69.345458984375,239.10487365722656,146.64707946777344,14.208752632141113,149.54537963867188,124.16178894042969
2021-05-17,390.2984313964844,100.04601287841797,69.2147216796875,236.24313354492188,147.2372283935547,14.131438255310059,149.6947479248047,123.90991973876953
2021-05-18,386.9356689453125,99.92337799072266,69.3628921508789,234.2196807861328,145.16281127929688,13.982048988342285,149.74745178222656,122.64139556884766
2021-05-19,385.9211730957031,99.78319549560547,68.75275421142578,234.7991180419922,144.05406188964844,14.031928062438965,149.42239379882812,122.89330291748047
2021-05-20,390.0729675292969,100.1248550415039,69.65923309326172,238.0441436767578,143.80374145507812,14.577363014221191,150.29212951660156,124.15280151367188
2021-05-21,389.75360107421875,100.16866302490234,69.75511932373047,236.77899169921875,145.43997192382812,14.955700874328613,150.19549560546875,124.15280151367188
2021-05-24,393.72686767578125,100.26504516601562,70.18222045898438,242.19699096679688,146.22683715820312,15.57446002960205,150.7700958251953,124.11683654785156
2021-05-25,392.8532409667969,100.51034545898438,70.19963836669922,243.10479736328125,144.7157440185547,15.610124588012695,150.3546142578125,124.53966522216797
2021-05-26,393.63287353515625,100.47525024414062,70.15606689453125,242.8826904296875,144.69789123535156,15.662249565124512,149.46176147460938,124.26075744628906
2021-05-27,393.8395080566406,100.35262298583984,70.28681945800781,240.7772979736328,146.9510955810547,15.45075798034668,149.23191833496094,121.43585968017578
2021-05-28,394.5440368652344,100.35262298583984,70.45240783691406,241.13462829589844,146.8527069091797,16.205442428588867,149.620849609375,121.3188705444336
2021-06-01,394.1964111328125,100.30615997314453,70.7051773071289,238.9326629638672,148.47109985351562,16.225393295288086,146.33233642578125,119.54656982421875
